CNTSTUID,NatCen,PV1MATH,PV1READ,PV1SCIE,Nivel,Modalidad,Sostenimiento,W_FSTUWT
48409088,048400,297.339,363.674,363.399,1,2,1,179.8477
48409089,048400,337.94,298.345,348.928,1,2,1,170.1711
48409101,048400,478.423,487.73,415.759,1,2,1,195.5084
48409102,048400,432.96,404.427,410.415,1,2,1,126.7717
48409114,048400,419.663,302.271,312.866,1,2,1,153.9643
48409120,048400,367.431,359.515,398.907,1,2,1,153.9643
48409164,048400,278.332,261.835,276.412,1,2,1,79.87135
48409173,048400,301.619,299.315,347.903,1,2,1,321.4414
48409200,048400,437.177,469.476,432.531,1,2,1,132.9045
48409204,048400,437.507,424.484,408.985,1,2,1,123.6604
48409259,048400,346.501,422.946,386.009,1,2,1,123.6604
48409367,048400,365.333,397.052,451.497,1,2,1,157.6301
48409384,048400,435.224,357.414,385.024,1,2,1,126.3732
48409420,048400,268.927,307.037,290.032,1,2,1,126.3732
48409422,048400,489.026,464.772,546.969,1,2,1,403.2398
48409431,048400,417.334,468.078,463.52,1,2,1,295.6259
48409433,048400,355.431,382.635,395.676,1,2,1,460.0755
48409448,048400,586.302,527.505,617.848,1,2,1,403.2398
48409467,048400,253.735,379.379,334.286,1,2,1,144.1431
48409474,048400,395.162,411.215,373.25,1,2,1,123.6604
48409492,048400,321.436,303.88,293.817,1,2,1,79.87135
48409508,048400,549.295,581.64,543.062,1,2,1,321.4414
48409542,048400,345.119,239.799,306.593,1,2,1,170.1711
48409547,048400,480.715,394.504,447.725,1,2,1,79.87135
48409559,048400,357.175,334.429,341.745,1,2,1,168.6487
48409566,048400,317.604,291.819,288.672,1,2,1,170.1711
48409585,048400,364.591,302.306,438.008,1,2,1,416.4583
48409614,048400,513.518,485.268,465.028,1,2,1,123.6604
48409654,048400,386.861,394.871,360.887,1,2,1,436.4353
48409665,048400,456.556,461.057,503.911,1,2,1,321.4414
48409669,048400,314.144,319.394,335.471,1,2,1,170.1711
48409675,048400,387.701,365.991,340.536,1,2,1,79.87135
48409766,048400,418.831,537.46,447.525,1,2,1,118.9394
48409771,048400,351.313,444.898,347.452,1,2,1,121.5535
48409783,048400,449.822,418.639,415.465,1,2,1,195.5084
48409810,048400,432.881,398.458,427.941,1,2,1,157.6301
48409813,048400,402.88,380.968,351.145,1,2,1,153.9643
48409817,048400,362.016,523.556,457.873,1,2,1,459.0506
48409827,048400,327.737,396.586,324.209,1,2,1,123.6604
48409870,048400,428.385,421.664,470.786,1,2,1,108.3412
48409904,048400,404.908,411.672,432.081,1,2,1,374.0874
48409907,048400,422.17,414.211,373.838,1,2,1,284.5291
48409910,048400,355.975,442.838,430.225,1,2,1,416.4583
48409925,048400,364.959,371.28,399.921,1,2,1,123.6604
48409927,048400,269.012,211.595,268.782,1,2,1,170.1711
48409949,048400,283.317,289.739,303.095,1,2,1,108.3412
48409965,048400,444.935,394.449,408.473,1,2,1,403.2398
48409982,048400,358.508,323.538,370.036,1,2,1,157.6301
48409986,048400,281.709,177.917,238.181,1,2,1,138.0879
48409999,048400,469.178,526.014,489.547,1,2,1,285.7208
48410018,048400,410.033,475.662,438.493,1,2,1,321.4414
48410052,048400,315.341,303.77,334.601,1,2,1,356.9642
48410107,048400,399.673,413.266,396.004,1,2,1,132.9045
48410148,048400,352.017,371.949,402.597,1,2,1,118.9394
48410157,048400,395.942,383.011,382.252,1,2,1,205.825
48410159,048400,496.952,431.718,517.929,1,2,1,153.9643
48410165,048400,359.336,352.85,398.453,1,2,1,108.3412
48410167,048400,422.313,487.949,443.756,1,2,1,123.6604
48410176,048400,378.584,376.15,357.849,1,2,1,123.6604
48410177,048400,512.994,488.191,463.902,1,2,1,108.3412
48410178,048400,220.818,177.256,248.136,1,2,1,118.9394
48410214,048400,389.237,297.381,377.783,1,2,1,79.87135
48410218,048400,404.932,374.242,373.611,1,2,1,79.87135
48410240,048400,350.433,333.119,382.831,1,2,1,138.0879
48410253,048400,515.674,481.942,531.356,1,2,1,79.87135
48410255,048400,370.681,288.94,337.163,1,2,1,374.0874
48410272,048400,366.748,401.116,392.409,1,2,1,271.3996
48410301,048400,438.089,466.212,447.743,1,2,1,108.3412
48400007,048400,331.855,372.719,325.82,1,3,1,371.8431
48400065,048400,466.147,490.255,479.401,1,3,1,371.8431
48400075,048400,328.041,389.723,395.953,1,3,1,194.0293
48400085,048400,353.545,331.133,367.889,1,3,1,181.9578
48400090,048400,358.53,392.373,333.088,1,3,1,371.8431
48400094,048400,372.042,370.619,418.614,1,3,1,172.9974
48400125,048400,329.703,282.827,322.182,1,3,1,384.6653
48400155,048400,294.065,335.16,327.136,1,3,1,175.9592
48400168,048400,497.06,494.286,472.478,1,3,1,796.8067
48400177,048400,517.273,416.25,463.055,1,3,1,371.8431
48400202,048400,380.038,318.118,360.391,1,3,1,181.9578
48400208,048400,415.086,384.223,399.515,1,3,1,459.0506
48400235,048400,335.142,326.136,366.146,1,3,1,371.8431
48400265,048400,231.326,254.57,298.843,1,3,1,459.0506
48400280,048400,349.786,432.358,405.383,1,3,1,371.8431
48400288,048400,323.241,402.183,328.372,1,3,1,142.1698
48400322,048400,313.342,305.058,358.676,1,3,1,371.8431
48400382,048400,376.276,291.569,325.779,1,3,1,371.8431
48400388,048400,485.152,391.791,406.228,1,3,1,164.9617
48400412,048400,443.26,462.438,466.176,1,3,1,371.8431
48400423,048400,364.417,338.81,277.841,1,3,1,371.8431
48400543,048400,344.162,343.359,358.496,1,3,1,796.8067
48400547,048400,180.953,209.034,254.756,1,3,1,371.8431
48400568,048400,388.916,351.619,378.862,1,3,1,769.3306
48400582,048400,407.838,343.803,423.063,1,3,1,371.8431
48400619,048400,373.601,410.147,386.581,1,3,1,395.0833
48400656,048400,326.969,401.462,370.849,1,3,1,371.8431
48400670,048400,339.73,340.019,369.034,1,3,1,161.6625
48400676,048400,348.756,384.598,381.406,1,3,1,172.9974
48400680,048400,316.787,240.535,370.776,1,3,1,371.8431
48400736,048400,459.586,458.398,429.811,1,3,1,161.6625
48400741,048400,462.427,458.289,535.227,1,3,1,371.8431
48400788,048400,451.398,447.945,461.379,1,3,1,164.9617
48400791,048400,311.691,407.913,420.381,1,3,1,161.6625
48400794,048400,389.351,414.342,428.897,1,3,1,161.6625
48400802,048400,275.008,211.717,231.135,1,3,1,371.8431
48400804,048400,258.13,299.223,297.652,1,3,1,371.8431
48400829,048400,405.237,380.98,426.33,1,3,1,371.8431
48400834,048400,353.629,347.981,308.786,1,3,1,194.0293
48400846,048400,391.886,388.698,406.502,1,3,1,175.9592
48400867,048400,333.855,351.118,366.984,1,3,1,371.8431
48400885,048400,338.72,349.572,321.73,1,3,1,161.6625
48400886,048400,447.481,469.859,496.675,1,3,1,133.1067
48400902,048400,326.938,370.481,370.367,1,3,1,158.6299
48400925,048400,540.165,544.054,539.053,1,3,1,132.7721
48400946,048400,426.11,433.758,405.108,1,3,1,164.9617
48400952,048400,406.745,502.306,487.312,1,3,1,161.6625
48401042,048400,241.042,273.292,257.866,1,3,1,436.4353
48401065,048400,346.581,321.758,351.482,1,3,1,371.8431
48401075,048400,296.663,335.544,343.239,1,3,1,161.6625
48401102,048400,389.218,351.518,377.147,1,3,1,371.8431
48401116,048400,372.219,380.187,375.937,1,3,1,158.6299
48401147,048400,493.692,489.641,469.665,1,3,1,164.9617
48401189,048400,380.816,342.538,349.28,1,3,1,388.4274
48401204,048400,271.561,318.382,279.051,1,3,1,172.9974
48401239,048400,303.992,311.996,284.519,1,3,1,175.9592
48401252,048400,391.608,377.256,418.683,1,3,1,388.4274
48401253,048400,297.617,290.351,304.225,1,3,1,371.8431
48401269,048400,345.853,408.618,414.694,1,3,1,158.6299
48401271,048400,341.903,357.92,364.641,1,3,1,371.8431
48401286,048400,211.787,245.509,272.34,1,3,1,395.0833
48401305,048400,425.571,296.371,417.412,1,3,1,134.7425
48401319,048400,507.149,439.24,455.17,1,3,1,371.8431
48401336,048400,275.786,244.675,287.413,1,3,1,181.9578
48401338,048400,282.8,351.469,355.353,1,3,1,371.8431
48401354,048400,300.605,356.493,282.639,1,3,1,371.8431
48401369,048400,363.039,338.923,372.725,1,3,1,388.4274
48401386,048400,306.105,302.597,346.345,1,3,1,371.8431
48401397,048400,289.095,269.665,279.785,1,3,1,371.8431
48401436,048400,386.678,362.506,340.664,1,3,1,371.8431
48401472,048400,321.09,453.853,407.746,1,3,1,371.8431
48401493,048400,278.226,319.016,327.582,1,3,1,185.3543
48401499,048400,385.133,219.017,300.033,1,3,1,194.0293
48401527,048400,338.249,330.636,322.538,1,3,1,371.8431
48401528,048400,440.727,429.151,407.798,1,3,1,371.8431
48401533,048400,369.623,358.244,348.048,1,3,1,169.9606
48401586,048400,377.612,351.141,429.982,1,3,1,371.8431
48401596,048400,341.239,360.911,326.904,1,3,1,436.4353
48401604,048400,315.326,350.765,317.271,1,3,1,371.8431
48401613,048400,357.789,388.014,378.563,1,3,1,194.0293
48401615,048400,317.537,274.224,317.081,1,3,1,371.8431
48401621,048400,373.397,333.746,337.723,1,3,1,388.4274
48401660,048400,350.153,338.379,365.036,1,3,1,169.9606
48401693,048400,437.454,287.122,373.895,1,3,1,371.8431
48401700,048400,291.163,298.771,330.019,1,3,1,371.8431
48401703,048400,323.139,348.471,341.613,1,3,1,743.6862
48401711,048400,293.973,369.919,293.843,1,3,1,371.8431
48401720,048400,431.69,429.28,419.725,1,3,1,371.8431
48401740,048400,365.069,453.3,409.747,1,3,1,371.8431
48401780,048400,362.071,394.533,359.203,1,3,1,158.6299
48401804,048400,220.633,202.88,237.609,1,3,1,371.8431
48401807,048400,355.737,308.6,314.889,1,3,1,395.0833
48401815,048400,287.624,388.737,384.742,1,3,1,436.4353
48401817,048400,261.245,310.743,319.51,1,3,1,371.8431
48401824,048400,426.647,412.094,490.395,1,3,1,371.8431
48401829,048400,229.71,301.988,322.258,1,3,1,371.8431
48401867,048400,356.944,338.849,377.77,1,3,1,384.6653
48401874,048400,356.245,318.941,376.019,1,3,1,371.8431
48401878,048400,308.034,334.367,330.982,1,3,1,181.9578
48401880,048400,343.924,400.959,357.706,1,3,1,132.7721
48401890,048400,313.269,347.009,405.66,1,3,1,194.0293
48401898,048400,542.049,471.336,570.912,1,3,1,398.4033
48401920,048400,302.838,283.392,290.109,1,3,1,371.8431
48401925,048400,373.225,389.602,412.874,1,3,1,132.7721
48401938,048400,448.325,485.935,452.815,1,3,1,133.1067
48401960,048400,382.178,391.066,404.634,1,3,1,743.6862
48401998,048400,303.644,287.413,283.855,1,3,1,164.9617
48402020,048400,347.841,326.192,340.29,1,3,1,371.8431
48402053,048400,532.438,472.635,516.323,1,3,1,743.6862
48402055,048400,357.71,434.958,421.486,1,3,1,371.8431
48402075,048400,389.751,344.812,364.102,1,3,1,161.6625
48402112,048400,374.781,305.44,292.68,1,3,1,371.8431
48402132,048400,416.545,344.093,383.213,1,3,1,395.0833
48402144,048400,327.75,307.806,372.835,1,3,1,371.8431
48402160,048400,468.428,454.195,427.623,1,3,1,158.6299
48402190,048400,417.609,312.712,354.959,1,3,1,172.9974
48402196,048400,343.627,340.162,338.249,1,3,1,388.4274
48402201,048400,412.485,445.535,376.464,1,3,1,796.8067
48402202,048400,447.564,485.823,479.761,1,3,1,181.9578
48402207,048400,335.982,358.7,429.78,1,3,1,181.9578
48402247,048400,325.908,326.282,319.537,1,3,1,371.8431
48402254,048400,390.672,443.409,420.033,1,3,1,436.4353
48402266,048400,446.973,446.699,492.533,1,3,1,796.8067
48402271,048400,362.362,357.18,347.683,1,3,1,371.8431
48402277,048400,436.406,481.317,444.663,1,3,1,132.7721
48402309,048400,471.791,438.112,471.739,1,3,1,395.0833
48402322,048400,255.048,250.032,315.818,1,3,1,371.8431
48402326,048400,373.567,375.729,376.169,1,3,1,459.0506
48402347,048400,461.029,448.237,474.405,1,3,1,164.9617
48402368,048400,322.669,379.624,343.904,1,3,1,371.8431
48402375,048400,431.723,341.333,421.206,1,3,1,796.8067
48402377,048400,334.293,407.447,392.01,1,3,1,371.8431
48402416,048400,355.654,360.27,402.723,1,3,1,172.9974
48402441,048400,339.132,415.337,367.282,1,3,1,371.8431
48402496,048400,400.382,429.794,371.791,1,3,1,436.4353
48402500,048400,415.291,439.987,435.727,1,3,1,371.8431
48402502,048400,277.806,306.583,315.446,1,3,1,371.8431
48402526,048400,497.609,509.905,496.337,1,3,1,371.8431
48402545,048400,263.769,374.367,343.716,1,3,1,132.0479
48402567,048400,359.826,393.029,377.307,1,3,1,371.8431
48402579,048400,277.97,264.019,266.886,1,3,1,384.6653
48402586,048400,422.946,408.101,386.494,1,3,1,132.7721
48402596,048400,487.78,461.576,498.887,1,3,1,158.6299
48402599,048400,461.419,459.75,435.333,1,3,1,395.0833
48402601,048400,382.458,449.488,481.833,1,3,1,158.6299
48402604,048400,207.479,293.626,262.818,1,3,1,371.8431
48402612,048400,360.628,299.774,343.301,1,3,1,384.6653
48402616,048400,381.255,353.89,407.909,1,3,1,175.9592
48402620,048400,273.597,280.625,276.287,1,3,1,371.8431
48402631,048400,345.168,347.142,354.643,1,3,1,181.9578
48402646,048400,359.66,491.645,361.897,1,3,1,436.4353
48402661,048400,307.77,324.879,334.845,1,3,1,371.8431
48402666,048400,353.999,393.588,367.371,1,3,1,436.4353
48402668,048400,452.134,417.382,434.593,1,3,1,436.4353
48402693,048400,340.97,290.739,330.25,1,3,1,371.8431
48402714,048400,253.57,327.197,299.656,1,3,1,158.6299
48402755,048400,328.507,335.721,363.508,1,3,1,161.6625
48402758,048400,425.217,394.03,410.752,1,3,1,371.8431
48402774,048400,476.991,473.023,412.302,1,3,1,133.1067
48402810,048400,316.378,290.499,289.424,1,3,1,384.6653
48402813,048400,378.146,330.353,337.54,1,3,1,395.0833
48402821,048400,320.69,284.69,338.479,1,3,1,384.6653
48402845,048400,356.521,364.883,362.663,1,3,1,172.9974
48402850,048400,464.264,459.992,501.084,1,3,1,132.7721
48402875,048400,324.254,244.32,338.791,1,3,1,172.9974
48402920,048400,301.391,284.525,312.524,1,3,1,181.9578
48402938,048400,414.273,376.254,409.288,1,3,1,371.8431
48402953,048400,290.887,341.802,344.963,1,3,1,371.8431
48402973,048400,393.798,467.116,500.722,1,3,1,161.6625
48402984,048400,405.848,362.146,372.299,1,3,1,185.3543
48403027,048400,383.004,394.521,385.171,1,3,1,371.8431
48403035,048400,405.222,434.436,456.077,1,3,1,398.4033
48403054,048400,458,460.166,487.958,1,3,1,371.8431
48403062,048400,396.288,403.394,400.072,1,3,1,371.8431
48403097,048400,351.801,374.709,370.461,1,3,1,384.6653
48403100,048400,457.051,525.09,537.754,1,3,1,175.9592
48403131,048400,368.528,313.918,326.724,1,3,1,172.9974
48403132,048400,565.59,548.411,505.536,1,3,1,388.4274
48403160,048400,355.056,325.783,319.451,1,3,1,194.0293
48403161,048400,362.372,203.487,225.695,1,3,1,175.9592
48403163,048400,437.603,454.779,430.272,1,3,1,207.8886
48403173,048400,472.859,456.326,523.967,1,3,1,459.0506
48403176,048400,311.359,338.898,341.667,1,3,1,371.8431
48403179,048400,425.337,413.571,381.389,1,3,1,796.8067
48403229,048400,495.444,455.833,456.775,1,3,1,133.1067
48403231,048400,344.352,369.586,357.937,1,3,1,371.8431
48403232,048400,320.14,378.612,352.406,1,3,1,371.8431
48403246,048400,479.752,472.807,448.893,1,3,1,134.7425
48403279,048400,324.574,409.793,349.078,1,3,1,371.8431
48403281,048400,422.068,277.264,345.352,1,3,1,172.9974
48403334,048400,436.277,367.832,380.552,1,3,1,371.8431
48403353,048400,466.941,437.586,436.461,1,3,1,743.6862
48403395,048400,312.022,329.381,338.962,1,3,1,158.6299
48403413,048400,337.134,300.438,343.455,1,3,1,371.8431
48403425,048400,374.716,374.513,331.652,1,3,1,181.9578
48403450,048400,322.048,333.507,389.598,1,3,1,371.8431
48403545,048400,377.759,357.255,381.724,1,3,1,371.8431
48403560,048400,233.042,312.649,296.177,1,3,1,371.8431
48403586,048400,364.465,382.063,424.749,1,3,1,371.8431
48403604,048400,486.37,496.787,496.307,1,3,1,388.4274
48403605,048400,314.27,347.461,387.611,1,3,1,371.8431
48403606,048400,342.8,346.779,361.86,1,3,1,371.8431
48403640,048400,362.3,391.063,402.572,1,3,1,395.0833
48403642,048400,224.673,225.05,257.287,1,3,1,169.9606
48403665,048400,305.171,299.569,361.658,1,3,1,371.8431
48403674,048400,381.943,290.82,364.309,1,3,1,175.9592
48403680,048400,297.153,370.96,328.367,1,3,1,127.6236
48403698,048400,377.158,267.483,294.262,1,3,1,371.8431
48403753,048400,457.171,459.736,467.007,1,3,1,132.7721
48403786,048400,381.077,447.812,443.369,1,3,1,371.8431
48403808,048400,321.979,267.51,312.157,1,3,1,743.6862
48403919,048400,298.442,396.092,351.798,1,3,1,371.8431
48403932,048400,405.608,367.274,365.304,1,3,1,371.8431
48403945,048400,389.483,332.808,336.798,1,3,1,371.8431
48403980,048400,348.016,373.574,358.014,1,3,1,371.8431
48403999,048400,381.363,373.375,381.012,1,3,1,181.9578
48404016,048400,384.884,365.507,406.487,1,3,1,185.3543
48404035,048400,357.05,375.451,366.708,1,3,1,164.9617
48404045,048400,366.856,450.927,414.243,1,3,1,371.8431
48404078,048400,380.429,370.972,409.582,1,3,1,388.4274
48404114,048400,337.682,388.008,391.426,1,3,1,388.4274
48404134,048400,325.03,382.764,383.057,1,3,1,371.8431
48404135,048400,363.05,441.763,460.261,1,3,1,169.9606
48404141,048400,227.409,263.119,324.074,1,3,1,371.8431
48404194,048400,280.462,316.368,306.059,1,3,1,371.8431
48404209,048400,323.55,342.863,335.175,1,3,1,158.6299
48404249,048400,308.959,422.359,365.572,1,3,1,134.7425
48404259,048400,335.209,330.905,350.438,1,3,1,172.9974
48404309,048400,326.647,197.107,267.236,1,3,1,172.9974
48404324,048400,393.232,426.52,441.12,1,3,1,395.0833
48404331,048400,461.294,438.368,459.915,1,3,1,388.4274
48404344,048400,309.2,359.067,297.172,1,3,1,371.8431
48404369,048400,368.018,374.22,356.676,1,3,1,371.8431
48404386,048400,443.188,466.577,432.492,1,3,1,371.8431
48404431,048400,370.973,355.847,403.962,1,3,1,769.3306
48404439,048400,388.341,417.296,450.832,1,3,1,371.8431
48404443,048400,376.11,318.648,381.777,1,3,1,172.9974
48404449,048400,296.551,266.872,221.198,1,3,1,371.8431
48404488,048400,383.774,353.992,372.368,1,3,1,371.8431
48404502,048400,370.75,379.035,424.692,1,3,1,161.6625
48404522,048400,362.62,420.513,349.199,1,3,1,132.7721
48404528,048400,451.966,502.522,489.318,1,3,1,132.7721
48404591,048400,481.133,422.018,445.589,1,3,1,395.0833
48404615,048400,298.747,325.741,262.056,1,3,1,132.7721
48404616,048400,367.047,425.394,394.391,1,3,1,371.8431
48404639,048400,333.45,328.723,336.909,1,3,1,134.7425
48404652,048400,502.571,503.005,471.958,1,3,1,133.1067
48404734,048400,378.793,396.798,404.834,1,3,1,181.9578
48404743,048400,601.239,468.408,522.336,1,3,1,395.0833
48404766,048400,361.187,355.248,355.37,1,3,1,371.8431
48404812,048400,331.471,309.915,354.82,1,3,1,172.9974
48404835,048400,351.629,330.516,382.592,1,3,1,371.8431
48404847,048400,334.471,383.317,367.385,1,3,1,371.8431
48404890,048400,351.516,348.177,325.699,1,3,1,436.4353
48404908,048400,443.332,424.172,440.225,1,3,1,164.9617
48404925,048400,359.757,266.641,391.9,1,3,1,371.8431
48404951,048400,306.608,396.476,350.62,1,3,1,169.9606
48404968,048400,316.076,336.917,406.226,1,3,1,371.8431
48404980,048400,410.124,356.743,404.408,1,3,1,175.9592
48404988,048400,370.97,323.264,321.073,1,3,1,384.6653
48404992,048400,302.442,432.354,382.806,1,3,1,132.7721
48405015,048400,337.8,353.886,318.303,1,3,1,436.4353
48405034,048400,381.624,325.045,291.631,1,3,1,164.9617
48405036,048400,328.022,345.331,343.411,1,3,1,142.1698
48405043,048400,443.215,341.33,413.416,1,3,1,181.9578
48405057,048400,337.071,386.634,367.011,1,3,1,371.8431
48405065,048400,229.976,230.731,265.319,1,3,1,371.8431
48405067,048400,373.778,429.07,363.545,1,3,1,158.6299
48405073,048400,341.19,275.915,346.001,1,3,1,181.9578
48405104,048400,350.052,345.902,311.235,1,3,1,371.8431
48405150,048400,474.951,496.606,405.714,1,3,1,161.6625
48405163,048400,394.628,398.72,439.733,1,3,1,132.7721
48405183,048400,385.721,288.7,323.349,1,3,1,181.9578
48405188,048400,280.804,328.917,346.437,1,3,1,169.9606
48405209,048400,341.883,290.93,327.727,1,3,1,142.1698
48405244,048400,268.637,261.23,350.292,1,3,1,371.8431
48405252,048400,261.311,314.658,316.603,1,3,1,371.8431
